0,1
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-01.png,nodes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-57.png,structure
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-46.png,ll
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-34.png,to
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-17.png,order
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-36.png,or
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-09.png,cost
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-71.png,extruded
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-46.png,1831
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-29.png,different
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-86.png,consum
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-06.png,theprocess
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-13.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-21.png,s
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-35.png,scene
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-45.png,carry
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-10.png,rather
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-17.png,abe
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-24.png,it
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-92.png,big
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-46.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-11.png,pulsegenerator
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-19.png,ite
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-21.png,of
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-29.png,higher
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-37.png,go
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-95.png,solved
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-53.png,work
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-76.png,slits
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-01.png,time
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-71.png,perhaps
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-06.png,turned
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-56.png,variable
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-12.png,is
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-50.png,area
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-43.png,resultant
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-21.png,opportunity
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-80.png,professional
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-63.png,need
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-10.png,in
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-74.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-80.png,decision
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-22.png,tomove
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-39.png,analysis
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-83.png,ofsmoke
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-84.png,3x3x3
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-31.png,education
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-47.png,search
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-29.png,P
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-04.png,mem
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-00.png,l
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-94.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-18.png,ball
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-19.png,non
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-64.png,loca
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-32.png,as
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-62.png,must
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-33.png,creativity
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-06.png,ment
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-26.png,answer
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-79.png,new
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-61.png,ye
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-55.png,transferred
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-23.png,goes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-64.png,people
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-19-15.png,is
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-91.png,ifit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-42.png,make
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-55.png,artist
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-54.png,range
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-98.png,shoulder
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-06.png,node
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-17.png,lik
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-85.png,measure
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-64.png,20cm
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-22.png,agency
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-90.png,is
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-10.png,update
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-41.png,gram
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-82.png,problem
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-15.png,partner
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-20.png,against
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-00.png,Units
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-81.png,stale
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-04.png,value
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-19.png,file
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-32.png,not
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-17.png,heat
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-90.png,a
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-29.png,pain
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-96.png,arrives
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-98.png,nodes
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-29.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-22.png,line
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-44.png,woman
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-31.png,known
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-74.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-71.png,xll
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-45.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-65.png,this
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-05.png,environment
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-79.png,news
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-14.png,cancheck
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-66.png,n
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-33.png,then
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-17.png,all
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-74.png,slide
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-28.png,sound
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-86.png,look
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-81.png,idea
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-24.png,ed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-63.png,2000mm
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-08.png,and
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-96.png,depend
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-31.png,P
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-16.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-19.png,astate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-25.png,notice
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-27.png,path
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-21.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-62.png,people
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-90.png,intersting
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-92.png,Forces
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-32.png,alone
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-38.png,indeed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-21.png,made
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-06.png,wind
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-26.png,then
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-61.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-58.png,sea
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-91.png,lp
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-97.png,unit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-68.png,22cm
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-10-87.png,dura
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-53.png,2mistakes
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-33.png,effort
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-60.png,centroid
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-64.png,enduranc
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-37.png,inc
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-73.png,robably
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-45.png,we
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-01.png,regulators
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-34.png,weight
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-00.png,players
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-44.png,both
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-82.png,teacher
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-54.png,spoon
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-70.png,position
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-51.png,frame
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-24.png,with
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-68.png,om
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-97.png,william
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-71.png,obj
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-66.png,successful
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-95.png,gas
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-40.png,tos
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-20.png,push
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-28-45.png,penguins
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-65.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-14.png,saf
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-88.png,project
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-43.png,usually
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-54.png,employe
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-35.png,chi
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-45.png,electrode
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-04.png,similar
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-77.png,whether
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-32.png,goal
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-31.png,high
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-46.png,customer
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-15.png,skil
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-22.png,same
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-84.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-68.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-26.png,of
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-40.png,traditional
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-33.png,remember
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-00-87.png,benefit
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-13.png,soon
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-14.png,thesystem
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-29.png,mee
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-17.png,water
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-57.png,computer
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-91.png,media
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-91.png,oxidises
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-88.png,f
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-42.png,beats
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-87.png,rotating
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-27.png,Financial
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-10.png,key
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-21-02.png,let
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-85.png,e
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-89.png,not
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-02.png,both
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-25.png,with
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-23-72.png,more
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-83.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-93.png,symme
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-76.png,but
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-08.png,state
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-05.png,force
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-25-48.png,no
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-31.png,space
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-33-36.png,signals
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-91.png,properly
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-02-85.png,fa
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-27.png,soon
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-34-80.png,stale
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-38.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-04.png,kept
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-12.png,bu
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-24-16.png,museum
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-23.png,recognise
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-78.png,between
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-18-83.png,is
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-66.png,you
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-91.png,lecture
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-84.png,night
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-30.png,the
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-06-87.png,by
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-08-52.png,componentof
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-57.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-03.png,point
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-04.png,CAD
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-15.png,errors
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-20.png,with
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-73.png,really
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-39.png,an
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-11-09.png,easier
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-29.png,create
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-36-68.png,test
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-65.png,when
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-32-93.png,sets
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-44.png,land
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-42.png,travel
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-22.png,weight
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-49.png,andthefinding
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-08.png,interesting
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-83.png,3rd
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-13-86.png,forthem
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-06-31.png,parent
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-09-64.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-16.png,candidate
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-27-07.png,on
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-17-58.png,Initialisation
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-69.png,read
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-09-19.png,crane
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-65.png,w
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-39-86.png,to
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-30-77.png,reasonable
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-34.png,got
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-00-05.png,&
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-81.png,ll
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-44-10.png,wish
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-32.png,himself
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-74.png,sure
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-37-22.png,them
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-04-32.png,kid
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-05-13.png,manager
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-42-24.png,useful
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-43-12.png,wasnt
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-22-64.png,mass
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-36.png,represent
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-03-27.png,answer
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-15-14.png,gions
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-09.png,business
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-64.png,safe
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-06.png,environment
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-52.png,thing
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-03-61.png,her
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-26-86.png,only
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-08-42.png,stage
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-25.png,etics
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-05-01.png,a
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-35-76.png,such
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-24.png,The
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-14-69.png,from
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-31-26.png,represent
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-16-69.png,humidified
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-12-23.png,establish
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-04-33.png,atdestination
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-02-04.png,algorithm
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-41-73.png,t
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-29-90.png,properly
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-38-11.png,the
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-01-30.png,challenge
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-68.png,zed
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-40-09.png,to
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-10-31.png,while
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-07-35.png,can
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-01-25.png,about
jeremy_words_dataset\jeremy_words\z02\z02-000\z02-000-20-63.png,laws
jeremy_words_dataset\jeremy_words\z01\z01-000\z01-000-07-06.png,race
